unix_ms,rel_timestamp,frame,ipd,event,gaze_target_world_pos_x,gaze_target_world_pos_y,gaze_target_world_pos_z,gaze_target_screen_pos_x,gaze_target_screen_pos_y,gaze_target_screen_pos_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,gaze_target_distance,gaze_target_name,head_target_world_pos_x,head_target_world_pos_y,head_target_world_pos_z,head_target_screen_pos_x,head_target_screen_pos_y,head_target_screen_pos_z,head_direction_x,head_direction_y,head_direction_z,head_position_x,head_position_y,head_position_z,head_target_distance,head_target_name,gaze_head_rel_direction_x,gaze_head_rel_direction_y,gaze_head_rel_direction_z,gaze_head_angle_diff
1767829624119,4.872341,1497,60,Eye Hit,-33.73624,0.5707801,4.055221,481.7249,727.4778,28.84415,-0.9808531,-0.02957224,0.1924907,31.39787,Vehicle.SportCar.Body-SportCar3.Body,-26.49619,3.150368,13.8,720.611,792,28.40636,-0.8292742,0.05812369,0.555811,-2.939533,1.499285,-1.98857,28.40636,NorthBuildings_NoColliders,-0.3813686,-0.1030103,0.9186658,23.26819
1767829624133,4.886433,1498,60,Eye Hit,-33.54951,0.576312,4.018933,481.7529,727.7294,28.67079,-0.9808532,-0.02957223,0.19249,31.20742,Vehicle.SportCar.Body-SportCar3.Body,-26.50026,3.144567,13.8,720.611,792,28.40912,-0.8293341,0.05791739,0.5557432,-2.939609,1.499185,-1.988177,28.40912,NorthBuildings_NoColliders,-0.3813512,-0.1026144,0.9187173,23.26072
1767829624146,4.899221,1499,60,Eye Hit,-33.38012,0.462952,4.133771,484.9407,725.7534,28.58758,-0.9798275,-0.03335167,0.1970425,31.06708,Vehicle.SportCar.Body-SportCar3.Body,-26.5013,3.144511,13.8,720.6108,792,28.40964,-0.8293509,0.05791767,0.5557182,-2.939744,1.499091,-1.987756,28.40964,NorthBuildings_NoColliders,-0.3768671,-0.1059386,0.9201892,23.04624
1767829624161,4.913824,1500,60,Eye Hit,-33.19138,0.4692733,4.096262,484.9168,725.774,28.40979,-0.9798276,-0.03335166,0.1970423,30.87427,Vehicle.SportCar.Body-SportCar3.Body,-26.50227,3.15211,13.8,720.611,792,28.41047,-0.8293543,0.05818727,0.5556848,-2.93992,1.498982,-1.987268,28.41047,NorthBuildings_NoColliders,-0.3769066,-0.1059042,0.920177,23.04803
1767829624175,4.928505,1501,60,Eye Hit,-32.99132,0.4948718,3.952165,482.7086,725.9402,28.16538,-0.9804992,-0.03275982,0.1937733,30.64879,Vehicle.SportCar.Body-SportCar3.Body,-26.50812,3.161488,13.8,720.6108,792,28.41535,-0.8294079,0.05850947,0.555571,-2.940202,1.498921,-1.986745,28.41535,NorthBuildings_NoColliders,-0.3799479,-0.1055001,0.9189719,23.22376
1767829624188,4.941725,1502,60,Eye Hit,-32.80881,0.5009216,3.916625,482.8299,725.8374,27.99554,-0.9804992,-0.03275969,0.1937733,30.46234,Vehicle.SportCar.Body-SportCar3.Body,-26.5188,3.173425,13.8,720.6107,792,28.42432,-0.8295108,0.05891315,0.5553747,-2.940512,1.498858,-1.986154,28.42432,NorthBuildings_NoColliders,-0.3797807,-0.1056701,0.9190215,23.21655
1767829624202,4.955801,1503,60,Eye Hit,-32.68027,0.6178547,4.045061,486.1793,728.1242,27.96628,-0.9796407,-0.02902098,0.1986501,30.35749,Vehicle.SportCar.Body-SportCar3.Body,-26.52319,3.188774,13.8,720.6105,792,28.42822,-0.8295404,0.05944498,0.5552739,-2.940831,1.498859,-1.98545,28.42822,NorthBuildings_NoColliders,-0.3753327,-0.1022631,0.9212315,22.8932
1767829624217,4.969809,1504,60,Eye Hit,-32.49374,0.6234468,4.007934,485.9376,727.7754,27.78482,-0.9796407,-0.02902098,0.1986501,30.16671,Vehicle.SportCar.Body-SportCar3.Body,-26.50273,3.20207,13.8,720.611,792,28.41129,-0.8293009,0.05994641,0.5555776,-2.941215,1.498914,-1.984678,28.41129,NorthBuildings_NoColliders,-0.3756492,-0.1028004,0.9210428,22.92099
1767829624231,4.984228,1505,60,Eye Hit,-32.30823,0.629006,3.971105,485.5142,727.3419,27.60092,-0.9796408,-0.02902086,0.1986498,29.97691,Vehicle.SportCar.Body-SportCar3.Body,-26.46841,3.218287,13.8,720.6116,792,28.38297,-0.8289045,0.06057594,0.5561007,-2.941636,1.498962,-1.983794,28.38298,NorthBuildings_NoColliders,-0.37621,-0.1034603,0.9207399,22.9655
1767829624244,4.997547,1506,60,Eye Hit,-55.20815,0.9328957,13.8,544.9805,742.1136,52.05002,-0.9572537,-0.01036873,0.2890637,54.59998,NorthBuildings_NoColliders,-26.41775,3.218891,13.8,720.6124,792,28.34012,-0.8283535,0.06068649,0.5569091,-2.94211,1.499028,-1.982872,28.34012,NorthBuildings_NoColliders,-0.2905059,-0.08264642,0.9532974,17.57977
1767829624257,5.010311,1507,60,Eye Hit,-55.20531,0.9329839,13.8,544.2029,742.1047,52.02708,-0.9572538,-0.01036873,0.2890635,54.59645,NorthBuildings_NoColliders,-26.3533,3.21132,13.8,720.6137,792,28.28528,-0.8276621,0.0605347,0.5579525,-2.942645,1.499079,-1.981843,28.28528,NorthBuildings_NoColliders,-0.2916849,-0.08263006,0.9529387,17.64768
1767829624272,5.025112,1508,60,Eye Hit,-31.31626,1.059566,13.8,672.2279,746.8801,32.25713,-0.8738418,-0.01353733,0.4860219,32.46928,NorthBuildings_NoColliders,-26.26551,3.202593,13.8,720.6152,792,28.21104,-0.8267069,0.06038346,0.5593832,-2.943251,1.499113,-1.980779,28.21103,NorthBuildings_NoColliders,-0.08340758,-0.07789953,0.993466,6.553319
1767829624285,5.038626,1509,60,Eye Hit,-31.31478,1.059592,13.8,671.1729,746.9081,32.2499,-0.8738418,-0.01353733,0.4860218,32.46687,NorthBuildings_NoColliders,-26.17118,3.192129,13.8,720.6171,792,28.13129,-0.8256748,0.06018289,0.560927,-2.943873,1.499106,-1.979607,28.1313,NorthBuildings_NoColliders,-0.08521664,-0.07783956,0.9933172,6.627619
1767829624299,5.052868,1510,60,Eye Hit,-31.3133,1.059628,13.8,669.9775,746.9282,32.24174,-0.8738418,-0.01353721,0.4860219,32.46435,NorthBuildings_NoColliders,-26.06573,3.181324,13.8,720.619,792,28.04237,-0.8245074,0.05998848,0.5626624,-2.944595,1.499105,-1.978386,28.04237,NorthBuildings_NoColliders,-0.08726496,-0.07779126,0.9931431,6.713467
1767829624312,5.065722,1511,60,Eye Hit,-22.96445,1.14145,10.60856,699.8441,747.7542,23.56429,-0.8464967,-0.01512283,0.5321791,23.64933,0,-25.94108,3.164539,13.8,720.6213,792,27.93732,-0.8231179,0.05961362,0.5647327,-2.945369,1.499094,-1.977119,27.93732,NorthBuildings_NoColliders,-0.03617775,-0.07661645,0.9964041,4.860388
1767829624327,5.0798,1512,60,Eye Hit,-22.95094,1.14169,10.60091,698.3077,747.757,23.54506,-0.8464965,-0.01512283,0.5321795,23.63238,0,-25.80713,3.153075,13.8,720.6237,792,27.82502,-0.8215957,0.05944278,0.566963,-2.946213,1.499079,-1.975755,27.82502,NorthBuildings_NoColliders,-0.0388352,-0.07660381,0.9963049,4.926924
1767829624342,5.095346,1513,60,Eye Hit,-22.84843,1.304476,10.8205,702.2288,752.0836,23.59139,-0.8411286,-0.008221776,0.5407726,23.66026,0,-25.65891,3.139291,13.8,720.6266,792,27.701,-0.8198909,0.05921395,0.5694494,-2.947113,1.499006,-1.974318,27.701,NorthBuildings_NoColliders,-0.03206891,-0.06916715,0.9970895,4.372466
1767829624355,5.108498,1514,60,Eye Hit,-22.82041,1.304701,10.80344,700.5659,752.2855,23.55537,-0.8411285,-0.008221658,0.5407729,23.62584,0,-25.51824,3.118006,13.8,720.6292,792,27.58288,-0.8182682,0.05869807,0.5718318,-2.948041,1.498945,-1.972771,27.58288,NorthBuildings_NoColliders,-0.03494966,-0.06881224,0.9970173,4.426424
1767829624370,5.122335,1515,60,Eye Hit,-22.79765,1.304851,10.78969,698.6788,752.6581,23.52541,-0.8411283,-0.00822154,0.5407731,23.59757,0,-25.3615,3.08744,13.8,720.6323,792,27.45127,-0.8164441,0.0578691,0.5745174,-2.949068,1.498859,-1.971236,27.45127,NorthBuildings_NoColliders,-0.03821823,-0.06816144,0.996942,4.481919
1767829624383,5.136433,1516,60,Eye Hit,-27.17886,1.244623,13.8,700.0618,752.9271,28.82508,-0.8380799,-0.008790376,0.5454767,28.90977,NorthBuildings_NoColliders,-25.21961,3.055886,13.8,720.6349,792,27.33192,-0.8147783,0.05697132,0.5769668,-2.95016,1.498751,-1.969609,27.33191,NorthBuildings_NoColliders,-0.03559166,-0.0677041,0.9970706,4.386776
1767829624396,5.149822,1517,60,Eye Hit,-22.83449,1.290054,10.97329,698.2817,753.3744,23.6535,-0.8380798,-0.008790256,0.5454768,23.72469,0,-25.06365,3.021964,13.8,720.6381,792,27.20121,-0.8129178,0.05600354,0.5796795,-2.951304,1.4986,-1.967983,27.20121,NorthBuildings_NoColliders,-0.03890148,-0.06692431,0.9969995,4.439679
1767829624411,5.163965,1518,60,Eye Hit,-26.82291,1.246646,13.8,700.0968,754.2417,28.52891,-0.8343875,-0.008801466,0.5511079,28.60834,NorthBuildings_NoColliders,-24.90743,2.978108,13.8,720.6412,792,27.07001,-0.8110437,0.05466074,0.5824262,-2.952466,1.498442,-1.966286,27.07001,NorthBuildings_NoColliders,-0.03554726,-0.06543624,0.9972234,4.27063
1767829624425,5.177792,1519,60,Eye Hit,-26.82142,1.246465,13.8,698.1185,754.6694,28.5234,-0.8343875,-0.008801587,0.5511081,28.60509,NorthBuildings_NoColliders,-24.7501,2.945774,13.8,720.6442,792,26.93878,-0.8091088,0.05373439,0.5851971,-2.953695,1.498235,-1.964496,26.93878,NorthBuildings_NoColliders,-0.03897277,-0.06468997,0.997144,4.331241
1767829624439,5.191786,1520,60,Eye Hit,-26.90687,1.205048,13.8,695.1413,754.2083,28.58508,-0.8352954,-0.01021879,0.5497064,28.67458,NorthBuildings_NoColliders,-24.58891,2.914459,13.8,720.6475,792,26.8046,-0.8070924,0.05284137,0.5880558,-2.955121,1.498067,-1.962605,26.8046,NorthBuildings_NoColliders,-0.04411802,-0.0654716,0.9968786,4.528137
1767829624452,5.205027,1521,60,Eye Hit,-26.90538,1.20492,13.8,693.1373,754.3558,28.57742,-0.8352953,-0.01021878,0.5497066,28.67099,NorthBuildings_NoColliders,-24.43201,2.895757,13.8,720.6507,792,26.67476,-0.805082,0.05240363,0.5908442,-2.956642,1.497902,-1.960631,26.67476,NorthBuildings_NoColliders,-0.04758316,-0.06520664,0.9967366,4.630074
1767829624466,5.21973,1522,60,Eye Hit,-26.90398,1.204751,13.8,691.0345,754.382,28.56873,-0.8352951,-0.01021879,0.5497068,28.66734,NorthBuildings_NoColliders,-24.26855,2.882168,13.8,720.6541,792,26.54013,-0.8029449,0.05216522,0.5937662,-2.958293,1.497697,-1.958634,26.54013,NorthBuildings_NoColliders,-0.05121711,-0.06514987,0.9965602,4.753656
1767829624480,5.233295,1523,60,Eye Hit,-26.51721,1.179592,13.8,693.3272,754.0158,28.24959,-0.8311546,-0.01121586,0.5559283,28.34275,NorthBuildings_NoColliders,-24.10952,2.871126,13.8,720.6572,792,26.40941,-0.8008323,0.05201348,0.5966258,-2.960008,1.49748,-1.956536,26.40941,NorthBuildings_NoColliders,-0.04726541,-0.06579406,0.9967133,4.646713
1767829624495,5.247011,1524,60,Eye Hit,-26.51576,1.179441,13.8,691.1917,754.2039,28.24117,-0.8311545,-0.01121586,0.5559283,28.33884,NorthBuildings_NoColliders,-23.94667,2.849924,13.8,720.6606,792,26.27536,-0.7986521,0.05147934,0.5995871,-2.961801,1.497285,-1.954368,26.27536,NorthBuildings_NoColliders,-0.05095664,-0.06545782,0.9965533,4.758352
1767829624507,5.261047,1525,60,Eye Hit,-26.69012,1.034334,13.8,687.318,751.21,28.36462,-0.8330008,-0.01624606,0.5530331,28.48312,NorthBuildings_NoColliders,-23.79297,2.837258,13.8,720.6638,792,26.14928,-0.7965537,0.05125133,0.6023916,-2.96366,1.497073,-1.952109,26.14928,NorthBuildings_NoColliders,-0.05761942,-0.07059215,0.9958397,5.228134
1767829624521,5.274868,1526,60,Eye Hit,-26.68863,1.034215,13.8,685.3253,751.2823,28.3549,-0.8330009,-0.01624606,0.553033,28.47893,NorthBuildings_NoColliders,-23.64355,2.822332,13.8,720.6669,792,26.02668,-0.7944885,0.05092647,0.6051401,-2.965653,1.496885,-1.94979,26.02668,NorthBuildings_NoColliders,-0.06105638,-0.07045325,0.9956447,5.349362
1767829624536,5.289036,1527,60,Eye Hit,-26.46574,0.9293976,13.8,685.9689,749.3671,28.16423,-0.8305404,-0.02005166,0.5565973,28.2923,NorthBuildings_NoColliders,-23.49692,2.804147,13.8,720.67,792,25.90624,-0.7924374,0.05046823,0.6078618,-2.967844,1.496705,-1.947416,25.90624,NorthBuildings_NoColliders,-0.05993956,-0.07375437,0.9954736,5.453592
1767829624550,5.302952,1528,60,Eye Hit,-26.46439,0.929285,13.8,683.9188,749.3719,28.15368,-0.8305401,-0.02005166,0.5565977,28.28787,NorthBuildings_NoColliders,-23.34553,2.791848,13.8,720.6732,792,25.78249,-0.7902787,0.05024124,0.6106843,-2.970177,1.496504,-1.944965,25.78249,NorthBuildings_NoColliders,-0.06347281,-0.07373017,0.9952562,5.583003
1767829624564,5.317234,1529,60,Eye Hit,-26.46308,0.9291534,13.8,681.9124,749.3184,28.14262,-0.8305401,-0.02005166,0.5565977,28.28334,NorthBuildings_NoColliders,-23.19864,2.782402,13.8,720.6763,792,25.66262,-0.7881506,0.05011647,0.6134387,-2.972627,1.496282,-1.942443,25.66262,NorthBuildings_NoColliders,-0.06692785,-0.07380544,0.9950243,5.717963
1767829624587,5.338938,1530,60,Eye Hit,-22.446,1.034234,10.79743,673.6022,748.9171,23.12942,-0.8366807,-0.01984653,0.5473312,23.27145,0,-23.05589,2.779237,13.8,720.6793,792,25.54643,-0.7860461,0.05022795,0.616124,-2.975221,1.496092,-1.939767,25.54643,NorthBuildings_NoColliders,-0.08143663,-0.07441487,0.9938967,6.333511
1767829624609,5.360874,1531,60,Eye Hit,-26.72722,1.096621,13.8,672.5741,751.8368,28.32185,-0.8335292,-0.01401077,0.5522978,28.48904,NorthBuildings_NoColliders,-22.76281,2.786691,13.8,720.6857,792,25.30944,-0.7816069,0.05100536,0.6216825,-2.980779,1.495774,-1.934435,25.30944,NorthBuildings_NoColliders,-0.08299443,-0.06938834,0.9941314,6.210378
1767829624621,5.372509,1532,60,Eye Hit,-22.43779,1.168602,10.95858,670.5772,751.4661,23.19409,-0.8335292,-0.01401077,0.5522977,23.33934,0,-22.61369,2.791982,13.8,720.689,792,25.18929,-0.7792965,0.05146545,0.6245384,-2.983764,1.495604,-1.931682,25.18929,NorthBuildings_NoColliders,-0.0866476,-0.07000369,0.9937765,6.395588
1767829624635,5.38773,1533,60,Eye Hit,-22.3974,1.16907,10.93274,668.2025,751.0128,23.1325,-0.8335294,-0.01401065,0.5522974,23.28713,0,-22.44894,2.799459,13.8,720.6927,792,25.05719,-0.7767048,0.05204582,0.6277109,-2.986897,1.495338,-1.928675,25.05719,NorthBuildings_NoColliders,-0.09071419,-0.07075693,0.9933602,6.60625
1767829624647,5.400454,1534,60,Eye Hit,-26.3983,1.134044,13.8,669.1682,751.5131,28.02137,-0.8300117,-0.0128,0.5575991,28.20216,NorthBuildings_NoColliders,-22.27342,2.803902,13.8,720.6967,792,24.91682,-0.7739046,0.05252959,0.6311198,-2.990182,1.495032,-1.9255,24.91681,NorthBuildings_NoColliders,-0.08884177,-0.06990934,0.9935893,6.491114
1767829624666,5.418339,1535,60,Eye Hit,-26.39525,1.133593,13.8,663.5674,750.8237,27.9819,-0.8300118,-0.01280012,0.5575989,28.1903,NorthBuildings_NoColliders,-21.89726,2.80506,13.8,720.7051,792,24.61752,-0.7677581,0.05323964,0.6385242,-2.996963,1.494432,-1.91888,24.61752,NorthBuildings_NoColliders,-0.09841669,-0.07102942,0.9926071,6.971251
1767829624686,5.439625,1536,60,Eye Hit,-26.048,1.163166,13.8,663.3354,751.0927,27.69088,-0.8261528,-0.011861,0.5633213,27.89734,NorthBuildings_NoColliders,-21.61896,2.804528,13.8,720.7114,792,24.39937,-0.7630697,0.05370925,0.6440807,-3.000541,1.494056,-1.915166,24.39937,NorthBuildings_NoColliders,-0.09882739,-0.07056483,0.9925995,6.97488
1767829624707,5.459629,1537,60,Eye Hit,-25.4803,1.258554,13.8,655.3486,752.5869,27.17601,-0.8196288,-0.008564375,0.572831,27.41366,NorthBuildings_NoColliders,-20.69315,2.762397,13.8,720.733,792,23.68239,-0.7466254,0.05358672,0.6630831,-3.011271,1.493335,-1.903396,23.68239,NorthBuildings_NoColliders,-0.1124814,-0.06790067,0.9913312,7.549746
1767829624728,5.48053,1538,60,Eye Hit,-25.47715,1.258916,13.8,645.8913,752.5706,27.11444,-0.8196288,-0.008564373,0.5728309,27.40531,NorthBuildings_NoColliders,-20.12744,2.720173,13.8,720.7464,792,23.25483,-0.7358671,0.05274379,0.6750687,-3.014973,1.493626,-1.898608,23.25483,NorthBuildings_NoColliders,-0.128524,-0.06779537,0.9893863,8.35515
1767829624746,5.498949,1539,60,Eye Hit,-17.35988,2.042871,13.8,754.8966,778.631,21.21768,-0.6743731,0.02584292,0.7379384,21.26057,NorthBuildings_NoColliders,-19.11873,2.670762,13.8,720.7711,792,22.50833,-0.7151313,0.05230624,0.6970304,-3.02232,1.493436,-1.888995,22.50833,NorthBuildings_NoColliders,0.05910426,-0.02318656,0.9979825,3.640133
1767829624764,5.517437,1540,60,Eye Hit,-17.35831,2.04247,13.8,740.8031,779.6315,21.23557,-0.6743728,0.02584293,0.7379387,21.25327,NorthBuildings_NoColliders,-18.35118,2.575391,13.8,720.7905,792,21.9549,-0.6980444,0.04929053,0.714356,-3.025683,1.493223,-1.883611,21.9549,NorthBuildings_NoColliders,0.03470355,-0.02147673,0.9991669,2.338917
1767829624784,5.537344,1541,60,Eye Hit,-12.95546,2.427232,13.8,824.578,801.8918,18.28296,-0.53429,0.05029884,0.8438034,18.57973,NorthBuildings_NoColliders,-17.44602,2.441625,13.8,720.8141,792,21.32027,-0.6762355,0.04450843,0.7353398,-3.028495,1.492693,-1.877642,21.32027,NorthBuildings_NoColliders,0.1772149,0.01691593,0.9840267,10.25448
1767829624809,5.561531,1542,60,Eye Hit,-10.48377,2.307192,13.8,860.8071,807.0386,16.86995,-0.4289818,0.04689248,0.9020951,17.36613,NorthBuildings_NoColliders,-15.79223,2.215139,13.8,720.8586,792,20.21669,-0.6310738,0.03572731,0.7748997,-3.034011,1.492851,-1.865906,20.21669,NorthBuildings_NoColliders,0.2359737,0.02538813,0.9714278,13.72932
1767829624836,5.588455,1543,60,Eye Hit,-10.48403,2.307718,13.8,820.71,805.7646,17.09376,-0.4289822,0.04689247,0.902095,17.35324,NorthBuildings_NoColliders,-10.67837,1.92612,8.922882,721.3133,791.9999,13.21671,-0.5779477,0.03269639,0.8154185,-3.039804,1.493982,-1.854271,13.21671,NW_Tree_10,0.1706642,0.02356313,0.9850475,9.920596
1767829624858,5.609917,1544,60,Eye Hit,-8.168928,2.087993,13.8,875.7094,801.328,15.91096,-0.3111086,0.03599839,0.9496923,16.47737,NorthBuildings_NoColliders,-13.28807,2.135366,13.8,720.9274,792,18.71502,-0.5474426,0.03422554,0.8361431,-3.042677,1.494834,-1.84843,18.71502,NorthBuildings_NoColliders,0.259468,0.01565345,0.9656249,15.06648
1767829624875,5.628517,1545,60,Eye Hit,-6.463939,1.975717,13.8,917.6635,799.3722,15.15814,-0.2134209,0.03000649,0.9764995,16.01894,NorthBuildings_NoColliders,-12.52036,2.139978,13.8,720.9485,792,18.29979,-0.5177758,0.03524265,0.8547902,-3.045164,1.495045,-1.842484,18.29979,NorthBuildings_NoColliders,0.3231687,0.01212342,0.9462638,18.86842
1767829624894,5.646168,1546,60,Eye Hit,-6.466042,1.976144,13.8,873.3581,797.9313,15.47354,-0.2134208,0.03000637,0.9764995,16.00671,NorthBuildings_NoColliders,-11.07071,2.073124,13.8,720.9874,792,17.57786,-0.4563035,0.03284154,0.889218,-3.049875,1.495841,-1.830547,17.57786,NorthBuildings_NoColliders,0.2557524,0.009964288,0.966691,14.82966
1767829624911,5.664398,1547,60,Eye Hit,-5.192008,1.79643,13.8,898.1019,792.2619,15.07712,-0.1356968,0.01905519,0.9905671,15.77391,NorthBuildings_NoColliders,-10.29806,2.067613,13.8,721.0071,792,17.2332,-0.4204975,0.03317767,0.9066868,-3.05154,1.495856,-1.825116,17.2332,NorthBuildings_NoColliders,0.2939309,0.0004350459,0.9558266,17.09346
1767829624932,5.68498,1548,60,Eye Hit,-5.194305,1.797388,13.8,852.0992,791.9978,15.36976,-0.1356968,0.01905519,0.9905671,15.76285,NorthBuildings_NoColliders,-8.928547,1.982977,13.8,721.04,792,16.6893,-0.3519147,0.02911768,0.9355791,-3.055338,1.497023,-1.814157,16.6893,NorthBuildings_NoColliders,0.2219307,-3.650784E-06,0.9750624,12.82246
1767829624955,5.708441,1549,60,Eye Hit,-3.895071,1.433584,13.8,857.1348,780.0004,15.20403,-0.05349997,-0.004116777,0.9985594,15.62609,NorthBuildings_NoColliders,-7.621117,1.932883,13.8,721.0673,792,16.26263,-0.280523,0.02674658,0.9594746,-3.059075,1.497913,-1.803576,16.26263,NorthBuildings_NoColliders,0.2299531,-0.02029043,0.9729902,13.34692
1767829624992,5.74366,1550,60,Eye Hit,-2.436525,1.270918,13.8,891.0643,775.2383,14.96775,0.03997666,-0.01458874,0.9990941,15.61269,NorthBuildings_NoColliders,-6.965894,1.947777,13.8,721.079,792,16.08624,-0.2427681,0.02791763,0.9696826,-3.060668,1.498687,-1.798544,16.08624,NorthBuildings_NoColliders,0.2830728,-0.02792617,0.9586918,16.52579
1767829625018,5.769522,1551,60,Eye Hit,-0.8810766,1.03054,13.8,885.5159,764.1642,15.12109,0.1387659,-0.02987341,0.9898745,15.7429,NorthBuildings_NoColliders,-5.197827,1.997972,13.8,721.103,792,15.73654,-0.1354917,0.03159133,0.9902747,-3.065655,1.500833,-1.7835,15.73654,NorthBuildings_NoColliders,0.2743655,-0.04646381,0.9605023,16.1571
1767829625038,5.790602,1552,60,Eye Hit,-0.8835669,1.031485,13.8,866.4208,760.4499,15.23824,0.1387662,-0.02987329,0.9898745,15.73862,NorthBuildings_NoColliders,-4.703556,2.079809,13.8,721.1073,792,15.67558,-0.1043662,0.03688287,0.9938548,-3.067554,1.501649,-1.779254,15.67558,NorthBuildings_NoColliders,0.2444517,-0.05308634,0.9682072,14.48635
1767829625064,5.817131,1553,60,Eye Hit,0.5172064,0.848712,13.8,882.0671,752.1054,15.36642,0.2244131,-0.04091271,0.9736349,15.99165,NorthBuildings_NoColliders,-3.527025,1.958352,9.153705,721.5862,792,10.9427,-0.04162562,0.04161486,0.9982663,-3.071529,1.502973,-1.770026,10.9427,NorthWalkingPole,0.2687513,-0.06662042,0.9609029,16.07439
1767829625080,5.831949,1554,60,Eye Hit,1.824598,0.877274,13.8,917.7983,753.9403,15.42245,0.2999379,-0.03832972,0.9531884,16.33029,NorthBuildings_NoColliders,-3.385629,2.183402,13.8,721.1138,792,15.58383,-0.02003049,0.04364734,0.9988462,-3.073477,1.50321,-1.765848,15.58383,NorthBuildings_NoColliders,0.3227882,-0.06246526,0.9444076,19.19454
1767829625095,5.8477,1555,60,Eye Hit,1.817832,0.8789291,13.8,884.7091,750.5117,15.66131,0.2999381,-0.03832959,0.9531883,16.32111,NorthBuildings_NoColliders,-2.571948,2.234667,13.8,721.1139,792,15.58242,0.03244318,0.04685774,0.9983746,-3.077491,1.50451,-1.757089,15.58242,NorthBuildings_NoColliders,0.2728209,-0.06918593,0.9595739,16.34718
1767829625112,5.865854,1556,60,Eye Hit,2.184601,0.9508605,13.8,885.5859,751.9979,15.76113,0.3204231,-0.03372603,0.946674,16.42899,NorthBuildings_NoColliders,-2.263324,2.270974,13.8,721.1132,791.9999,15.59313,0.05235018,0.04912606,0.9974197,-3.079627,1.504945,-1.752897,15.59313,NorthBuildings_NoColliders,0.2742305,-0.06669189,0.9593487,16.39296
1767829625137,5.890282,1557,60,Eye Hit,2.18108,0.9511471,13.8,875.6067,751.364,15.82593,0.3204231,-0.03372603,0.946674,16.4246,NorthBuildings_NoColliders,-2.011127,2.285917,13.8,721.1123,792,15.60511,0.06860665,0.05003705,0.9963882,-3.081741,1.505084,-1.748742,15.6051,NorthBuildings_NoColliders,0.2587286,-0.06804554,0.9635504,15.51716
1767829625162,5.914137,1558,60,Eye Hit,2.208991,0.9445252,13.8,840.8764,747.6339,16.03343,0.3225273,-0.0341615,0.9459435,16.42379,NorthBuildings_NoColliders,-1.07965,2.349526,13.8,721.1064,792,15.68798,0.1280266,0.05379528,0.9903107,-3.08813,1.505587,-1.735976,15.68798,NorthBuildings_NoColliders,0.2032363,-0.0752693,0.9762323,12.51684
1767829625184,5.937819,1559,60,Eye Hit,2.067534,0.7506237,13.8,829.1308,740.405,16.03956,0.31482,-0.04607809,0.9480323,16.38312,NorthBuildings_NoColliders,-0.8831513,2.344741,13.8,721.1048,792,15.71018,0.1404853,0.05341848,0.9886407,-3.090201,1.505527,-1.731727,15.71018,NorthBuildings_NoColliders,0.1838351,-0.08778431,0.9790294,11.75452
1767829625211,5.963457,1560,60,Eye Hit,1.997502,0.5727944,13.8,800.1747,730.701,16.11815,0.3113225,-0.05700761,0.9485928,16.36007,NorthBuildings_NoColliders,-0.1571839,2.390389,13.8,721.0972,792,15.81958,0.1857554,0.05593993,0.9810024,-3.095757,1.505443,-1.719048,15.81958,NorthBuildings_NoColliders,0.1354279,-0.1049535,0.9852126,9.865497
